Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
18,Non-binary,PhD,Married,47892.0,662.0,28581.0,Auto,Employed,11,Excellent,0.2909,259607.0,0.0,Kevinland,PA,Liberia,0.0,2,Low
64,Female,High School,Divorced,47293.0,657.0,11572.0,Personal,Employed,15,Good,0.2097,255479.0,4.0,Robertburgh,WI,Swaziland,4.0,0,Low
33,Non-binary,Master's,Divorced,43371.0,616.0,21907.0,Personal,Employed,2,Excellent,0.1794,266313.0,3.0,West Colleen,GU,Saint Vincent and the Grenadines,3.0,1,Low
43,Female,Bachelor's,Widowed,75611.0,728.0,7090.0,Business,Unemployed,5,Good,0.538,163944.0,3.0,South Bradview,OH,Comoros,4.0,0,Medium
30,Male,Master's,Married,117683.0,713.0,15587.0,Home,Self-employed,14,Fair,0.1937,86147.0,0.0,New John,VA,Paraguay,0.0,1,Low
61,Female,High School,Widowed,46295.0,726.0,48485.0,Home,Unemployed,1,Excellent,0.2999,218457.0,1.0,North Josephfort,OK,Zambia,4.0,0,Medium
68,Female,PhD,Single,115641.0,722.0,31798.0,Personal,Self-employed,1,Excellent,0.5575,268770.0,2.0,Jessicaton,FL,Namibia,0.0,2,Medium
44,Male,High School,Single,58059.0,638.0,11865.0,Auto,Self-employed,18,Fair,0.4728,206508.0,0.0,Williamsonport,FL,United Arab Emirates,1.0,2,Low
48,Male,Master's,Married,109288.0,651.0,23794.0,Home,Unemployed,10,Fair,0.3324,275864.0,1.0,South Judyville,MT,Gabon,2.0,2,Medium
25,Non-binary,High School,Married,40455.0,755.0,21915.0,Business,Employed,13,Fair,0.2955,214805.0,2.0,West Bradleybury,FM,Puerto Rico,0.0,2,Low
53,Male,High School,Married,106538.0,637.0,19676.0,Home,Unemployed,4,Fair,0.2962,67803.0,0.0,South Jack,VT,Turkey,2.0,2,Medium
45,Non-binary,PhD,Single,62320.0,755.0,34910.0,Home,Unemployed,11,Excellent,0.556,277041.0,2.0,Harristown,KS,Uzbekistan,0.0,1,Low
59,Female,Master's,Married,80760.0,760.0,18369.0,Business,Self-employed,8,Poor,0.1315,58815.0,0.0,East Melanie,ID,Denmark,2.0,1,Low
67,Non-binary,High School,Single,42253.0,630.0,22664.0,Business,Employed,14,Poor,0.2211,108738.0,3.0,West Steven,VA,Venezuela,0.0,0,Low
64,Male,High School,Divorced,109606.0,775.0,45316.0,Personal,Self-employed,8,Excellent,0.4049,258825.0,1.0,Lake Christopherview,CO,Macao,2.0,1,Medium
50,Female,High School,Single,75820.0,774.0,19581.0,Home,Unemployed,6,Poor,0.1812,264233.0,3.0,Richardsbury,WI,British Indian Ocean Territory (Chagos Archipelago),0.0,1,Medium
45,Non-binary,Master's,Widowed,91062.0,628.0,45109.0,Personal,Employed,19,Fair,0.1264,295511.0,0.0,Harringtonburgh,WY,Andorra,2.0,2,Low
65,Female,PhD,Divorced,23185.0,751.0,22852.0,Auto,Employed,10,Poor,0.3244,87114.0,3.0,Wardmouth,ME,Saudi Arabia,2.0,2,Medium
67,Female,Bachelor's,Single,98104.0,628.0,31828.0,Auto,Unemployed,1,Good,0.3313,166083.0,1.0,Lake Shannonshire,PA,Brazil,4.0,1,Medium
62,Female,Master's,Single,21511.0,641.0,46352.0,Auto,Self-employed,14,Excellent,0.1521,161876.0,4.0,Hansenville,MN,Comoros,0.0,1,High
51,Male,Bachelor's,Divorced,69376.0,776.0,15609.0,Personal,Self-employed,15,Poor,0.1526,195717.0,2.0,Stephanieport,IL,Philippines,1.0,2,Low
55,Non-binary,High School,Single,94039.0,642.0,26985.0,Auto,Unemployed,9,Excellent,0.473,296561.0,2.0,Jonestown,AK,Gibraltar,4.0,2,Medium
63,Male,Bachelor's,Widowed,114467.0,646.0,33268.0,Auto,Unemployed,16,Fair,0.5439,48786.0,4.0,North Jessica,SC,Romania,1.0,1,Low
45,Male,Bachelor's,Married,101673.0,652.0,37398.0,Home,Employed,5,Fair,0.4077,75240.0,2.0,Carterchester,IN,Dominican Republic,0.0,0,Low
64,Male,Bachelor's,Widowed,55765.0,607.0,7146.0,Home,Unemployed,1,Fair,0.187,280331.0,0.0,Ryanside,NM,Madagascar,4.0,1,Low
35,Male,PhD,Widowed,103824.0,735.0,19030.0,Personal,Self-employed,9,Fair,0.1193,50959.0,3.0,Port Samanthafort,DC,Timor-Leste,4.0,2,Low
61,Female,PhD,Widowed,24959.0,658.0,41336.0,Business,Employed,1,Excellent,0.5582,44214.0,2.0,Jessicastad,VI,Angola,2.0,0,Low
50,Male,High School,Widowed,95768.0,654.0,35319.0,Home,Self-employed,13,Good,0.5028,67246.0,4.0,Ericfurt,GA,Cote d'Ivoire,2.0,0,Medium
69,Non-binary,PhD,Widowed,33225.0,718.0,32087.0,Auto,Employed,19,Excellent,0.5545,90749.0,1.0,Paynefort,LA,Mongolia,2.0,1,Medium
20,Non-binary,Bachelor's,Married,116220.0,643.0,18754.0,Home,Self-employed,11,Fair,0.5964,29450.0,4.0,Sueport,CT,Vietnam,4.0,0,Low
28,Female,Master's,Single,67679.0,651.0,22108.0,Business,Self-employed,2,Good,0.1095,237227.0,0.0,Mariafurt,SC,Singapore,1.0,1,Medium
59,Male,High School,Married,64929.0,759.0,18028.0,Personal,Self-employed,10,Poor,0.2168,268917.0,4.0,Austinshire,IA,Isle of Man,2.0,2,Medium
62,Female,Master's,Married,23743.0,754.0,19335.0,Auto,Self-employed,10,Fair,0.1239,69077.0,4.0,Lake Lisa,MI,Swaziland,2.0,0,Low
49,Female,Bachelor's,Single,102293.0,742.0,10332.0,Auto,Self-employed,0,Poor,0.4422,153987.0,2.0,Reidberg,AR,Thailand,0.0,2,Medium
46,Female,Bachelor's,Widowed,109907.0,676.0,35060.0,Auto,Unemployed,19,Excellent,0.3175,32628.0,3.0,Christyburgh,VT,New Caledonia,3.0,0,Low
38,Non-binary,Bachelor's,Single,70354.0,611.0,46152.0,Business,Self-employed,17,Good,0.5471,91912.0,1.0,Dianashire,UT,Bermuda,1.0,2,High
29,Male,Bachelor's,Single,37957.0,720.0,25367.0,Auto,Employed,3,Fair,0.2684,240226.0,0.0,Hoffmanfurt,NY,British Indian Ocean Territory (Chagos Archipelago),0.0,1,Medium
29,Non-binary,High School,Divorced,61753.0,786.0,12724.0,Personal,Unemployed,14,Poor,0.457,186291.0,2.0,Rodriguezborough,PA,Isle of Man,4.0,0,Low
40,Female,Bachelor's,Single,69876.0,645.0,33405.0,Home,Unemployed,4,Good,0.5775,200151.0,1.0,West Jamestown,CA,Papua New Guinea,3.0,0,Low
35,Male,PhD,Divorced,112675.0,705.0,38431.0,Personal,Self-employed,11,Excellent,0.3066,221276.0,2.0,Smithton,NV,Germany,0.0,2,Low
21,Non-binary,Bachelor's,Single,104269.0,722.0,16901.0,Auto,Self-employed,19,Good,0.3237,25274.0,3.0,South Wendy,WV,Japan,1.0,2,Low
35,Female,Bachelor's,Divorced,101540.0,653.0,11796.0,Auto,Employed,0,Excellent,0.2635,151385.0,0.0,Herreraborough,DC,Thailand,1.0,0,Medium
49,Female,PhD,Widowed,50158.0,770.0,35294.0,Auto,Unemployed,6,Excellent,0.3974,49457.0,3.0,East Robert,DE,Mozambique,2.0,1,High
55,Male,PhD,Married,52863.0,704.0,32398.0,Business,Unemployed,4,Poor,0.2837,95056.0,0.0,North Feliciafurt,CO,Iceland,0.0,1,Low
49,Non-binary,Bachelor's,Married,87546.0,775.0,10243.0,Home,Unemployed,3,Good,0.5296,255929.0,0.0,Murphyfort,AS,Qatar,2.0,0,Low
23,Non-binary,PhD,Married,65174.0,752.0,33424.0,Personal,Employed,1,Excellent,0.2527,64623.0,0.0,North Amy,ID,Finland,4.0,2,Medium
23,Non-binary,Master's,Widowed,23236.0,701.0,27362.0,Auto,Unemployed,19,Good,0.5562,28531.0,2.0,Mooreside,WY,Fiji,2.0,2,Low
69,Female,PhD,Single,85298.0,610.0,21294.0,Personal,Unemployed,10,Poor,0.366,29884.0,2.0,Carlosshire,PW,Namibia,0.0,2,Medium
45,Male,High School,Married,41414.0,693.0,18582.0,Personal,Self-employed,1,Excellent,0.517,176337.0,1.0,North Evelynfurt,FM,Puerto Rico,1.0,2,Low
59,Female,Bachelor's,Widowed,79757.0,694.0,14846.0,Home,Unemployed,18,Fair,0.1937,286088.0,2.0,North Robyn,ME,Czech Republic,1.0,1,Low
48,Non-binary,High School,Divorced,112024.0,615.0,41533.0,Auto,Unemployed,15,Excellent,0.1185,245190.0,0.0,North Christopherhaven,NH,Portugal,3.0,1,Low
49,Male,Bachelor's,Divorced,81463.0,722.0,31833.0,Home,Employed,1,Fair,0.3013,115150.0,1.0,Juliemouth,FM,Tajikistan,0.0,2,Medium
24,Female,PhD,Divorced,118123.0,756.0,39852.0,Auto,Employed,4,Excellent,0.3222,76892.0,2.0,Bakerhaven,SD,Brazil,0.0,0,Medium
26,Female,PhD,Divorced,44583.0,768.0,18713.0,Home,Employed,14,Poor,0.4337,256628.0,0.0,Sydneyberg,ID,Kazakhstan,3.0,1,Low
34,Male,Master's,Single,69874.0,671.0,18830.0,Home,Employed,19,Fair,0.3872,249930.0,2.0,East Brandonside,UT,Barbados,0.0,1,Low
31,Non-binary,PhD,Married,31143.0,627.0,24045.0,Personal,Employed,14,Good,0.4456,133726.0,3.0,Jeanettemouth,WY,Spain,1.0,1,Low
55,Non-binary,Master's,Divorced,115341.0,601.0,46345.0,Auto,Self-employed,6,Fair,0.4619,90997.0,2.0,North Georgeberg,OK,Sudan,0.0,1,Low
43,Non-binary,High School,Married,90220.0,712.0,20552.0,Business,Self-employed,2,Fair,0.4056,127550.0,3.0,Gonzaleztown,PR,American Samoa,2.0,1,Medium
61,Non-binary,PhD,Married,86573.0,612.0,12284.0,Auto,Self-employed,13,Good,0.1461,135204.0,3.0,Port Tiffanyside,MH,Tonga,4.0,0,Medium
57,Female,PhD,Married,115987.0,711.0,19327.0,Business,Self-employed,9,Fair,0.4083,62495.0,1.0,East Tracyside,UT,Palestinian Territory,2.0,0,Medium
55,Non-binary,PhD,Married,31439.0,725.0,47120.0,Business,Unemployed,2,Excellent,0.1055,179433.0,3.0,Chavezshire,VA,Guam,3.0,1,Medium
32,Male,Master's,Married,32122.0,740.0,34367.0,Auto,Unemployed,5,Excellent,0.3603,38659.0,3.0,New Lisaburgh,KS,Mongolia,4.0,2,Low
61,Male,Master's,Divorced,99322.0,658.0,35238.0,Personal,Unemployed,18,Poor,0.485,94344.0,3.0,New Paulton,CA,Burundi,3.0,0,Low
35,Non-binary,Master's,Married,50743.0,633.0,27997.0,Business,Unemployed,8,Fair,0.282,54422.0,4.0,Saraton,MD,Greece,4.0,1,Medium
19,Female,Bachelor's,Single,37400.0,715.0,37839.0,Home,Employed,19,Excellent,0.5531,94113.0,0.0,Ricebury,NY,Iraq,2.0,2,Low
48,Non-binary,High School,Single,111685.0,672.0,6839.0,Home,Unemployed,8,Good,0.254,242916.0,0.0,Dorothybury,IL,Egypt,1.0,2,Low
57,Male,High School,Married,114817.0,620.0,36310.0,Auto,Self-employed,2,Poor,0.2532,281540.0,2.0,Lake Peggyburgh,CT,Syrian Arab Republic,3.0,2,Low
18,Male,Bachelor's,Married,94460.0,764.0,17838.0,Business,Employed,18,Good,0.3816,154966.0,1.0,New Jeremy,WA,Zambia,3.0,2,Low
21,Male,Master's,Married,78817.0,772.0,33330.0,Auto,Employed,4,Good,0.5771,186453.0,3.0,New Peterstad,TX,Somalia,4.0,0,Low
55,Non-binary,High School,Widowed,78824.0,768.0,5798.0,Business,Self-employed,7,Poor,0.5658,279670.0,4.0,West Wanda,CO,United Arab Emirates,3.0,0,Medium
33,Non-binary,High School,Divorced,48087.0,758.0,25937.0,Auto,Self-employed,17,Excellent,0.2961,181209.0,0.0,Laneville,MP,United Arab Emirates,1.0,2,Medium
61,Male,Bachelor's,Widowed,20183.0,677.0,46697.0,Auto,Self-employed,12,Excellent,0.5154,161299.0,0.0,Miguelmouth,ME,Thailand,3.0,0,Low
64,Non-binary,Bachelor's,Single,86558.0,768.0,48390.0,Home,Employed,16,Fair,0.4828,288125.0,1.0,East Pam,WI,Namibia,0.0,2,Low
24,Female,PhD,Married,37676.0,692.0,47773.0,Home,Employed,6,Excellent,0.2541,288920.0,4.0,Henrybury,OR,Mali,4.0,1,Low
27,Female,High School,Widowed,105825.0,660.0,40511.0,Home,Employed,9,Poor,0.1812,27349.0,0.0,Lake Aaronchester,PA,Faroe Islands,1.0,0,Low
26,Male,High School,Divorced,48688.0,778.0,29232.0,Personal,Employed,3,Excellent,0.4897,291459.0,0.0,Salinasstad,UT,Comoros,3.0,1,Low
63,Non-binary,PhD,Single,34800.0,752.0,45888.0,Personal,Unemployed,14,Good,0.4185,48905.0,4.0,Jenniferstad,NM,Angola,2.0,2,Medium
62,Male,Bachelor's,Single,95969.0,783.0,24423.0,Business,Unemployed,1,Good,0.5677,231918.0,0.0,Robertshire,SC,Barbados,4.0,0,Medium
32,Female,PhD,Divorced,118262.0,692.0,29535.0,Personal,Self-employed,1,Excellent,0.2049,212664.0,3.0,South Kelly,MN,Belize,1.0,0,Low
56,Male,Master's,Widowed,59605.0,732.0,39633.0,Home,Employed,3,Poor,0.4819,133045.0,0.0,Kanehaven,MT,Eritrea,1.0,1,Low
61,Male,PhD,Single,58822.0,782.0,36173.0,Business,Unemployed,7,Poor,0.2197,141116.0,1.0,Jessicahaven,VI,Malta,4.0,1,High
35,Female,Master's,Single,30683.0,749.0,45526.0,Personal,Self-employed,0,Excellent,0.3603,211240.0,1.0,Andrewhaven,CO,Denmark,3.0,2,Medium
68,Female,Master's,Single,80308.0,714.0,42891.0,Home,Employed,9,Good,0.4843,288342.0,3.0,Lake Danielberg,CA,Bolivia,3.0,0,Low
66,Non-binary,PhD,Single,81383.0,670.0,35689.0,Home,Employed,1,Good,0.3769,280158.0,1.0,Angelberg,IL,Mali,1.0,0,Medium
27,Non-binary,Bachelor's,Married,76153.0,663.0,9647.0,Personal,Unemployed,15,Good,0.2428,102991.0,0.0,West Douglaschester,WA,Cook Islands,1.0,2,High
66,Female,Master's,Widowed,117392.0,737.0,11577.0,Business,Self-employed,4,Fair,0.3836,207333.0,2.0,Port Katherineview,DE,Malawi,1.0,2,Low
39,Male,Master's,Single,86358.0,789.0,43360.0,Home,Unemployed,18,Excellent,0.266,26890.0,4.0,Port Jack,DE,Pakistan,3.0,2,High
30,Male,Master's,Divorced,92158.0,605.0,48933.0,Personal,Self-employed,5,Good,0.3816,214233.0,1.0,Ashleyview,OK,Mauritius,4.0,2,Low
55,Female,PhD,Widowed,43652.0,631.0,37398.0,Personal,Self-employed,16,Excellent,0.536,292807.0,2.0,Kimberlyton,ID,Czech Republic,2.0,2,Medium
41,Female,PhD,Married,43795.0,694.0,9630.0,Business,Unemployed,3,Poor,0.1943,242752.0,0.0,North Kellyfort,AK,Sao Tome and Principe,0.0,0,Low
53,Male,PhD,Divorced,99925.0,655.0,6093.0,Business,Employed,5,Fair,0.3418,26694.0,0.0,Williamsborough,PW,Cuba,4.0,0,Medium
44,Non-binary,Master's,Married,36375.0,730.0,9659.0,Home,Self-employed,3,Poor,0.5811,113216.0,3.0,Lake Olivia,TN,Papua New Guinea,0.0,2,Low
69,Male,Master's,Single,36277.0,751.0,10179.0,Business,Unemployed,18,Good,0.1467,271658.0,1.0,North Thomasview,AL,Brazil,2.0,2,Low
19,Male,Bachelor's,Married,40545.0,611.0,12882.0,Business,Employed,14,Poor,0.215,281363.0,2.0,South Danatown,WA,Cook Islands,1.0,2,Low
24,Female,Bachelor's,Single,45545.0,749.0,6840.0,Business,Unemployed,8,Poor,0.3088,117156.0,1.0,South Alexis,AR,Bermuda,2.0,1,High
60,Non-binary,Bachelor's,Divorced,56994.0,722.0,21401.0,Home,Unemployed,10,Poor,0.1972,101348.0,4.0,Brettshire,NJ,Georgia,3.0,0,Medium
38,Non-binary,High School,Divorced,44798.0,742.0,15836.0,Business,Unemployed,15,Good,0.3009,22565.0,2.0,Codyport,NC,Cook Islands,1.0,0,Low
46,Male,Master's,Widowed,37752.0,601.0,26999.0,Home,Employed,4,Good,0.3709,51828.0,4.0,South Carolyn,WA,Honduras,3.0,1,Medium
18,Male,PhD,Married,96620.0,686.0,47372.0,Personal,Unemployed,7,Excellent,0.3355,102193.0,0.0,East Danielle,CT,Isle of Man,1.0,2,Low
64,Non-binary,PhD,Divorced,49846.0,717.0,23549.0,Business,Unemployed,5,Good,0.3854,51725.0,2.0,South Robert,TN,Peru,4.0,0,Medium
62,Non-binary,Bachelor's,Widowed,33157.0,764.0,43328.0,Auto,Unemployed,19,Poor,0.2537,111543.0,1.0,Port Lucasburgh,PW,France,1.0,2,High
43,Non-binary,Bachelor's,Widowed,100541.0,691.0,18827.0,Business,Self-employed,0,Excellent,0.3288,30318.0,1.0,West Michael,KS,Mexico,1.0,2,Low
25,Female,Bachelor's,Widowed,34860.0,653.0,33557.0,Business,Self-employed,4,Poor,0.2545,297826.0,2.0,Nicoleview,NY,Anguilla,1.0,0,Low
68,Female,Bachelor's,Widowed,89741.0,689.0,18127.0,Personal,Unemployed,18,Excellent,0.2862,203540.0,3.0,Craigfurt,MD,Guadeloupe,1.0,2,Medium
66,Male,PhD,Widowed,111586.0,735.0,42495.0,Personal,Self-employed,12,Poor,0.3248,138156.0,1.0,Lake Robertton,MD,Bahamas,3.0,0,Medium
37,Non-binary,Bachelor's,Married,60834.0,687.0,48283.0,Business,Unemployed,5,Fair,0.4888,48748.0,3.0,Jenniferside,AK,Cote d'Ivoire,1.0,0,Medium
40,Non-binary,Bachelor's,Widowed,32583.0,794.0,25038.0,Business,Unemployed,2,Fair,0.4906,79888.0,1.0,Bellborough,AS,Bulgaria,0.0,2,High
53,Male,PhD,Divorced,57921.0,723.0,37583.0,Business,Unemployed,16,Good,0.3464,42219.0,2.0,Port Krista,OH,Trinidad and Tobago,1.0,0,Low
23,Male,PhD,Married,40319.0,705.0,17280.0,Auto,Employed,0,Good,0.4532,142690.0,3.0,Jessicachester,MP,Solomon Islands,0.0,0,Medium
41,Non-binary,PhD,Divorced,28417.0,788.0,20660.0,Business,Employed,10,Fair,0.2049,97524.0,4.0,Bakerchester,DE,Madagascar,2.0,1,Low
45,Male,High School,Single,99852.0,644.0,27081.0,Personal,Employed,1,Excellent,0.308,138175.0,2.0,New Tammy,NV,Yemen,3.0,0,Low
56,Female,High School,Married,38227.0,643.0,34048.0,Business,Self-employed,18,Good,0.236,173876.0,4.0,Port Christopherfurt,TN,Burkina Faso,0.0,2,Low
33,Non-binary,High School,Married,67796.0,732.0,31507.0,Business,Self-employed,14,Fair,0.2726,164407.0,4.0,Walkerside,IA,Christmas Island,2.0,1,Low
59,Female,High School,Single,90605.0,725.0,15170.0,Auto,Self-employed,13,Good,0.2476,51584.0,2.0,Trantown,TX,Timor-Leste,1.0,2,Low
66,Male,PhD,Divorced,90320.0,796.0,16556.0,Auto,Unemployed,17,Excellent,0.5572,95170.0,1.0,Lake Gene,DE,Cuba,1.0,0,Low
61,Female,High School,Single,113786.0,623.0,7420.0,Business,Employed,19,Good,0.2302,216378.0,0.0,Robertsonberg,TX,Palau,4.0,0,Medium
23,Non-binary,Bachelor's,Widowed,43466.0,782.0,9619.0,Business,Unemployed,11,Good,0.4898,182822.0,4.0,Lake Stephanieborough,CT,Norfolk Island,3.0,0,Low
22,Female,Master's,Widowed,111499.0,686.0,35434.0,Personal,Unemployed,13,Good,0.3047,187389.0,1.0,Butlerview,MN,Vanuatu,0.0,0,High
44,Non-binary,High School,Divorced,75578.0,721.0,26122.0,Business,Employed,10,Fair,0.5508,50286.0,1.0,Port Jacqueline,MS,Paraguay,3.0,0,Low
61,Non-binary,Master's,Widowed,68875.0,700.0,15006.0,Personal,Self-employed,14,Excellent,0.2423,295485.0,2.0,Medinatown,IN,Mexico,1.0,1,Low
26,Female,PhD,Married,27004.0,774.0,30241.0,Personal,Employed,15,Excellent,0.1818,124383.0,4.0,Petersonview,DC,Isle of Man,1.0,2,Medium
21,Non-binary,Bachelor's,Single,70109.0,612.0,6735.0,Business,Employed,16,Excellent,0.1306,243232.0,3.0,West James,MA,Burkina Faso,4.0,1,High
56,Female,High School,Single,85057.0,679.0,35548.0,Auto,Employed,17,Fair,0.3266,140260.0,0.0,Michellechester,AS,Equatorial Guinea,1.0,1,High
30,Non-binary,PhD,Single,119332.0,630.0,17468.0,Business,Employed,17,Fair,0.4641,140795.0,1.0,Gravesberg,VT,Samoa,1.0,2,Medium
59,Male,PhD,Married,30511.0,643.0,11574.0,Home,Self-employed,2,Good,0.1619,48476.0,3.0,Wrightfurt,CO,Nepal,2.0,2,Low
45,Female,Bachelor's,Divorced,52308.0,642.0,20464.0,Personal,Employed,0,Good,0.1339,150368.0,2.0,Butlerborough,WI,Cayman Islands,0.0,0,Medium
51,Non-binary,High School,Divorced,22966.0,680.0,16220.0,Home,Self-employed,4,Fair,0.5889,272497.0,2.0,Christopherbury,VI,Tanzania,2.0,0,Low
67,Female,Bachelor's,Single,68330.0,741.0,18473.0,Home,Unemployed,13,Fair,0.1827,276021.0,2.0,Johnstonchester,NM,Pakistan,3.0,2,Low
40,Female,PhD,Single,50785.0,675.0,14584.0,Auto,Self-employed,4,Excellent,0.1111,201731.0,0.0,Mooreport,AK,Guinea,4.0,1,High
33,Non-binary,Bachelor's,Single,106994.0,727.0,26924.0,Personal,Self-employed,16,Good,0.4614,294932.0,0.0,Andersonfurt,MO,Bulgaria,3.0,0,Low
62,Non-binary,Bachelor's,Single,81710.0,722.0,18018.0,Auto,Unemployed,16,Fair,0.2287,21583.0,4.0,Lake Michael,OR,Cuba,3.0,0,Low
30,Female,PhD,Divorced,111005.0,731.0,34657.0,Personal,Employed,6,Excellent,0.1568,72186.0,2.0,Myersfort,LA,Bouvet Island (Bouvetoya),3.0,1,Low
39,Non-binary,Master's,Widowed,110197.0,642.0,13407.0,Business,Employed,13,Good,0.5144,249792.0,0.0,Paulberg,RI,Romania,0.0,1,Low
47,Non-binary,PhD,Married,48892.0,623.0,42009.0,Auto,Unemployed,5,Fair,0.4814,199557.0,1.0,South Sharon,IL,Finland,4.0,1,Low
43,Female,Master's,Divorced,95400.0,768.0,44512.0,Auto,Unemployed,19,Fair,0.1454,125061.0,1.0,New Michael,MD,Indonesia,2.0,2,Low
46,Female,Master's,Widowed,108271.0,604.0,29454.0,Business,Employed,7,Good,0.564,212570.0,0.0,East Katherine,TN,Zambia,4.0,1,Low
62,Male,PhD,Married,102805.0,735.0,34741.0,Personal,Unemployed,15,Good,0.5929,132461.0,4.0,Port Rebeccaville,MD,Iceland,4.0,0,Low
67,Female,High School,Married,73276.0,717.0,44581.0,Auto,Employed,0,Poor,0.2459,298985.0,1.0,Waynestad,RI,Western Sahara,2.0,0,Medium
62,Non-binary,High School,Single,50054.0,669.0,32562.0,Business,Self-employed,14,Excellent,0.3987,260959.0,0.0,New Danielle,AR,Eritrea,1.0,1,Medium
46,Non-binary,High School,Married,27089.0,720.0,35207.0,Home,Self-employed,15,Excellent,0.5774,75245.0,3.0,New Deborah,CT,Morocco,0.0,1,Medium
45,Non-binary,PhD,Single,24476.0,616.0,38874.0,Home,Employed,1,Excellent,0.387,210576.0,1.0,East Leeville,VT,Portugal,4.0,1,Medium
19,Male,High School,Divorced,92855.0,615.0,46036.0,Personal,Employed,11,Good,0.246,152805.0,2.0,West Brentburgh,DC,Liberia,4.0,2,Low
48,Male,Bachelor's,Married,56790.0,744.0,11069.0,Business,Unemployed,12,Good,0.1033,91957.0,3.0,Port Johnshire,PW,Nicaragua,0.0,2,Low
24,Non-binary,Master's,Married,88595.0,765.0,49046.0,Auto,Self-employed,3,Poor,0.2331,214936.0,0.0,New Justin,ME,Syrian Arab Republic,4.0,1,Medium
67,Female,Master's,Single,66576.0,651.0,28129.0,Business,Self-employed,16,Poor,0.3363,253493.0,0.0,Lake Aaronshire,WA,Uzbekistan,3.0,0,High
64,Non-binary,Bachelor's,Married,108762.0,724.0,21553.0,Home,Employed,17,Fair,0.5878,149028.0,3.0,South Brian,IL,Luxembourg,3.0,1,High
39,Female,Bachelor's,Married,64273.0,777.0,46308.0,Business,Self-employed,6,Excellent,0.1503,154005.0,2.0,Matthewview,DE,Dominican Republic,0.0,0,Medium
24,Non-binary,Bachelor's,Married,94714.0,779.0,12184.0,Personal,Unemployed,3,Excellent,0.3578,297324.0,2.0,South Christopher,UT,Nepal,1.0,0,Low
65,Non-binary,High School,Single,54593.0,628.0,49092.0,Auto,Self-employed,0,Good,0.4156,155171.0,2.0,Alexanderbury,MP,Papua New Guinea,1.0,0,Low
48,Male,Master's,Divorced,116665.0,787.0,12157.0,Personal,Unemployed,3,Good,0.4455,21333.0,1.0,North Shannonmouth,MS,San Marino,1.0,0,Low
69,Non-binary,PhD,Married,42487.0,640.0,17620.0,Auto,Employed,1,Poor,0.3297,52473.0,0.0,East Jennaton,IN,Equatorial Guinea,1.0,1,Medium
49,Male,Bachelor's,Single,28301.0,661.0,48974.0,Business,Self-employed,17,Poor,0.5175,204270.0,4.0,South Amanda,ID,Lithuania,1.0,1,Medium
39,Non-binary,PhD,Married,58458.0,779.0,42648.0,Home,Unemployed,4,Excellent,0.2931,195287.0,0.0,Lake Lee,SD,Somalia,3.0,2,Medium
46,Non-binary,High School,Divorced,107242.0,613.0,10917.0,Auto,Employed,17,Good,0.2403,129237.0,3.0,Matthewshire,MO,Peru,2.0,2,Low
66,Male,Bachelor's,Widowed,38423.0,790.0,8534.0,Business,Employed,16,Good,0.3856,231882.0,2.0,Parkerfort,ME,Sao Tome and Principe,0.0,2,Low
28,Non-binary,Master's,Single,68001.0,690.0,23940.0,Business,Unemployed,15,Good,0.2921,191836.0,4.0,North Ernest,TX,Isle of Man,4.0,2,High
37,Female,PhD,Widowed,70559.0,744.0,40422.0,Auto,Unemployed,12,Fair,0.2419,49173.0,4.0,Debbieburgh,LA,Burkina Faso,4.0,2,Medium
31,Male,Master's,Divorced,110680.0,782.0,37605.0,Business,Employed,8,Excellent,0.3026,123105.0,3.0,Jamesstad,VA,Greece,0.0,0,Medium
29,Male,PhD,Widowed,83211.0,754.0,49587.0,Home,Employed,3,Fair,0.4379,209931.0,4.0,Bennettbury,CA,Jordan,4.0,0,Medium
65,Male,Bachelor's,Widowed,98314.0,625.0,27295.0,Auto,Employed,3,Excellent,0.456,292546.0,3.0,North Ronaldfort,SC,Serbia,2.0,1,High
66,Non-binary,PhD,Married,111544.0,748.0,22812.0,Home,Self-employed,7,Fair,0.5514,281631.0,3.0,Hernandezchester,OH,Malawi,0.0,0,Low
66,Female,Master's,Single,33107.0,794.0,13463.0,Business,Self-employed,16,Fair,0.213,24387.0,4.0,East Dan,ID,Saint Martin,0.0,0,Low
34,Female,PhD,Divorced,22703.0,665.0,31274.0,Auto,Self-employed,11,Excellent,0.418,103999.0,0.0,New Kiara,CA,Oman,4.0,0,High
59,Female,High School,Single,68120.0,657.0,34122.0,Home,Employed,17,Excellent,0.55,100167.0,1.0,Perkinsbury,ME,Cote d'Ivoire,3.0,2,Medium
52,Female,High School,Married,110179.0,749.0,42559.0,Personal,Self-employed,15,Fair,0.5256,132745.0,2.0,North William,VI,Western Sahara,2.0,1,High
28,Female,Bachelor's,Widowed,42030.0,665.0,15203.0,Auto,Self-employed,3,Fair,0.1015,120645.0,4.0,Michaelchester,WA,Armenia,1.0,0,Low
63,Male,Bachelor's,Divorced,97614.0,601.0,40182.0,Home,Self-employed,17,Fair,0.4701,240712.0,4.0,North Tammy,FL,Colombia,4.0,0,Medium
